scenario,map_name,target_mode,method,agents,seed,solved,soc,sum_shortest_distances,normalized_cost,initial_solution_cost,first_solution_cost,effective_initial_cost,improvement_pct,wall_time_s
fig3_den520d_random,den520d,random,lacam_focal_h,800,1,1,2411,2400,1.0045833333333334,,2415,2415.0,0.16563146997929606,9.571565866470337
fig3_den520d_random,den520d,random,dbs_hungarian,400,22,1,1201,1200,1.0008333333333332,1203,,1203.0,0.1662510390689942,20.35860514640808
fig3_den520d_random,den520d,random,dbs_hungarian,400,15,1,1201,1200,1.0008333333333332,1204,,1204.0,0.24916943521594684,21.623449325561523
fig3_den520d_random,den520d,random,lacam_focal_h,600,30,1,1803,1800,1.0016666666666667,,1805,1805.0,0.11080332409972299,10.460625648498535
fig3_den520d_random,den520d,random,lacam_focal_h,800,2,1,2416,2400,1.0066666666666666,,2418,2418.0,0.0827129859387924,9.590546607971191
fig3_den520d_random,den520d,random,dbs_hungarian,400,27,1,1201,1200,1.0008333333333332,1202,,1202.0,0.08319467554076539,19.699602603912354
fig3_den520d_random,den520d,random,lacam_focal_h,800,4,1,2411,2400,1.0045833333333334,,2412,2412.0,0.04145936981757877,9.526004791259766
fig3_den520d_random,den520d,random,dbs_hungarian,400,25,1,1200,1200,1.0,1200,,1200.0,0.0,20.16173815727234
fig3_den520d_random,den520d,random,dbs_hungarian,400,29,1,1200,1200,1.0,1200,,1200.0,0.0,19.857682466506958
fig3_den520d_random,den520d,random,lacam_focal_h,800,5,1,2428,2400,1.0116666666666667,,2429,2429.0,0.04116920543433512,9.53609299659729
fig3_den520d_random,den520d,random,dbs_hungarian,400,28,1,1200,1200,1.0,1200,,1200.0,0.0,20.35184144973755
fig3_den520d_random,den520d,random,lacam_focal_h,800,6,1,2421,2400,1.00875,,2421,2421.0,0.0,9.771300077438354
fig3_den520d_random,den520d,random,dbs_hungarian,400,16,1,1208,1200,1.0066666666666666,1208,,1208.0,0.0,23.440175533294678
fig3_den520d_random,den520d,random,dbs_hungarian,400,24,1,1202,1200,1.0016666666666667,1204,,1204.0,0.16611295681063123,21.656593561172485
fig3_den520d_random,den520d,random,dbs_hungarian,400,17,1,1201,1200,1.0008333333333332,1201,,1201.0,0.0,23.249741077423096
fig3_den520d_random,den520d,random,lacam_focal_h,800,3,1,2421,2400,1.00875,,2421,2421.0,0.0,9.918756008148193
fig3_den520d_random,den520d,random,dbs_hungarian,400,30,1,1200,1200,1.0,1201,,1201.0,0.08326394671107411,20.420949459075928
fig3_den520d_random,den520d,random,lacam_focal_h,800,7,1,2426,2400,1.0108333333333333,,2429,2429.0,0.12350761630300536,10.132253885269165
fig3_den520d_random,den520d,random,lacam_focal_h,800,8,1,2411,2400,1.0045833333333334,,2411,2411.0,0.0,9.84546709060669
fig3_den520d_random,den520d,random,lacam_focal_h,800,9,1,2420,2400,1.0083333333333333,,2424,2424.0,0.16501650165016502,9.541521072387695
fig3_den520d_random,den520d,random,dbs_hungarian,400,1,0,,,nan,,,nan,nan,30.143301010131836
fig3_den520d_random,den520d,random,lacam_focal_h,800,12,1,2418,2400,1.0075,,2420,2420.0,0.08264462809917356,9.604847192764282
fig3_den520d_random,den520d,random,lacam_focal_h,800,13,1,2409,2400,1.00375,,2409,2409.0,0.0,9.528109312057495
fig3_den520d_random,den520d,random,lacam_focal_h,800,14,1,2415,2400,1.00625,,2421,2421.0,0.24783147459727387,9.93250560760498
fig3_den520d_random,den520d,random,lacam_focal_h,800,11,1,2426,2400,1.0108333333333333,,2428,2428.0,0.08237232289950576,10.583971977233887
fig3_den520d_random,den520d,random,lacam_focal_h,800,16,1,2413,2400,1.0054166666666666,,2415,2415.0,0.08281573498964803,9.54009747505188
fig3_den520d_random,den520d,random,lacam_focal_h,800,15,1,2416,2400,1.0066666666666666,,2416,2416.0,0.0,9.58933138847351
fig3_den520d_random,den520d,random,lacam_focal_h,800,18,1,2415,2400,1.00625,,2415,2415.0,0.0,9.603292226791382
fig3_den520d_random,den520d,random,lacam_focal_h,800,17,1,2415,2400,1.00625,,2420,2420.0,0.2066115702479339,10.39814043045044
fig3_den520d_random,den520d,random,lacam_focal_h,800,19,1,2423,2400,1.0095833333333333,,2425,2425.0,0.08247422680412371,9.813264846801758
fig3_den520d_random,den520d,random,lacam_focal_h,800,10,1,2406,2400,1.0025,,2413,2413.0,0.29009531703273933,9.742287158966064
fig3_den520d_random,den520d,random,lacam_focal_h,800,20,1,2420,2400,1.0083333333333333,,2421,2421.0,0.041305245766212306,9.967864274978638
fig3_den520d_random,den520d,random,lacam_focal_h,800,21,1,2417,2400,1.0070833333333333,,2419,2419.0,0.0826787928896238,9.974601984024048
fig3_den520d_random,den520d,random,lacam_focal_h,800,22,1,2426,2400,1.0108333333333333,,2426,2426.0,0.0,9.665088891983032
fig3_den520d_random,den520d,random,dbs_hungarian,600,2,1,1803,1800,1.0016666666666667,1804,,1804.0,0.05543237250554324,24.451472282409668
fig3_den520d_random,den520d,random,lacam_focal_h,800,23,1,2413,2400,1.0054166666666666,,2421,2421.0,0.33044196612969845,9.574627876281738
fig3_den520d_random,den520d,random,lacam_focal_h,800,24,1,2411,2400,1.0045833333333334,,2412,2412.0,0.04145936981757877,9.76116943359375
fig3_den520d_random,den520d,random,dbs_hungarian,600,10,1,1804,1800,1.0022222222222221,1814,,1814.0,0.5512679162072768,23.270435333251953
fig3_den520d_random,den520d,random,dbs_hungarian,600,3,1,1808,1800,1.0044444444444445,1811,,1811.0,0.16565433462175594,25.01548671722412
fig3_den520d_random,den520d,random,dbs_hungarian,600,5,1,1800,1800,1.0,1800,,1800.0,0.0,24.403191566467285
fig3_den520d_random,den520d,random,lacam_focal_h,800,25,1,2409,2400,1.00375,,2413,2413.0,0.16576875259013676,9.987905263900757
fig3_den520d_random,den520d,random,dbs_hungarian,600,7,1,1803,1800,1.0016666666666667,1806,,1806.0,0.16611295681063123,24.2108416557312
fig3_den520d_random,den520d,random,lacam_focal_h,800,27,1,2415,2400,1.00625,,2416,2416.0,0.041390728476821195,9.836299657821655
fig3_den520d_random,den520d,random,lacam_focal_h,800,28,1,2413,2400,1.0054166666666666,,2413,2413.0,0.0,9.776935338973999
fig3_den520d_random,den520d,random,dbs_hungarian,600,6,1,1802,1800,1.001111111111111,1803,,1803.0,0.05546311702717693,24.78852105140686
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,1,1,34620,23938,1.446236109950706,,25257,25257.0,-37.07091103456467,9.32182240486145
fig3_den520d_random,den520d,random,lacam_focal_h,800,29,1,2410,2400,1.0041666666666667,,2410,2410.0,0.0,9.54203200340271
fig3_den520d_random,den520d,random,dbs_hungarian,600,8,1,1801,1800,1.0005555555555556,1803,,1803.0,0.11092623405435385,25.14882206916809
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,2,1,41873,28505,1.468970356077881,,29924,29924.0,-39.931158935971126,9.48891544342041
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,5,1,51769,35353,1.4643453172290894,,36537,36537.0,-41.68924651722911,9.295066833496094
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,4,1,43719,32018,1.3654506839902554,,33106,33106.0,-32.057633057451824,9.3872652053833
fig3_den520d_random,den520d,random,dbs_hungarian,600,14,1,1804,1800,1.0022222222222221,1804,,1804.0,0.0,24.450182914733887
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,3,1,38079,29080,1.3094566712517195,,30649,30649.0,-24.24222650004894,9.342709302902222
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,6,1,46139,29515,1.5632390310011859,,30933,30933.0,-49.157857304496815,9.273053407669067
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,7,1,27922,21545,1.2959851473659783,,22061,22061.0,-26.567245365123973,9.244344711303711
fig3_den520d_random,den520d,random,lacam_focal_h,800,30,1,2411,2400,1.0045833333333334,,2412,2412.0,0.04145936981757877,10.024661302566528
fig3_den520d_random,den520d,random,dbs_hungarian,600,12,1,1803,1800,1.0016666666666667,1808,,1808.0,0.27654867256637167,25.654451847076416
fig3_den520d_random,den520d,random,dbs_hungarian,600,11,1,1801,1800,1.0005555555555556,1805,,1805.0,0.22160664819944598,25.74757146835327
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,8,1,51268,38132,1.3444875694954368,,39635,39635.0,-29.350321685379082,9.56180214881897
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,9,1,37831,27623,1.3695471165333237,,29961,29961.0,-26.267481058709656,9.308285236358643
fig3_den520d_random,den520d,random,dbs_hungarian,600,4,1,1802,1800,1.001111111111111,1802,,1802.0,0.0,27.864136457443237
fig3_den520d_random,den520d,random,lacam_focal_h,800,26,1,2425,2400,1.0104166666666667,,2429,2429.0,0.16467682173734047,9.616320371627808
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,10,1,45316,30425,1.4894330320460147,,32025,32025.0,-41.50195160031225,9.396846771240234
fig3_den520d_random,den520d,random,dbs_hungarian,600,18,1,1800,1800,1.0,1804,,1804.0,0.22172949002217296,25.221810340881348
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,11,1,45626,30512,1.495346093340325,,31518,31518.0,-44.76172345961038,9.250956773757935
fig3_den520d_random,den520d,random,dbs_hungarian,600,24,1,1801,1800,1.0005555555555556,1806,,1806.0,0.2768549280177187,24.19503617286682
fig3_den520d_random,den520d,random,dbs_hungarian,600,16,1,1806,1800,1.0033333333333334,1806,,1806.0,0.0,26.235113859176636
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,12,1,29897,22051,1.3558115278218674,,22645,22645.0,-32.024729520865534,9.301284074783325
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,13,1,27672,20178,1.3713945881653287,,20977,20977.0,-31.915907899127617,9.395286083221436
fig3_den520d_random,den520d,random,dbs_hungarian,600,1,1,1801,1800,1.0005555555555556,1806,,1806.0,0.2768549280177187,29.62060046195984
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,14,1,46889,32520,1.441851168511685,,35605,35605.0,-31.69217806487853,9.399644136428833
fig3_den520d_random,den520d,random,dbs_hungarian,600,23,1,1810,1800,1.0055555555555555,1816,,1816.0,0.3303964757709251,24.845287084579468
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,16,1,52715,35952,1.46626056964842,,37801,37801.0,-39.4539826988704,9.265564441680908
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,15,1,42801,28835,1.4843419455522802,,30786,30786.0,-39.027480023387255,9.295347213745117
fig3_den520d_random,den520d,random,dbs_hungarian,600,20,1,1801,1800,1.0005555555555556,1801,,1801.0,0.0,26.31290602684021
fig3_den520d_random,den520d,random,dbs_hungarian,600,19,1,1804,1800,1.0022222222222221,1807,,1807.0,0.16602102933038185,26.85681986808777
fig3_den520d_random,den520d,random,dbs_hungarian,600,17,1,1803,1800,1.0016666666666667,1803,,1803.0,0.0,27.07639503479004
fig3_den520d_random,den520d,random,dbs_hungarian,600,21,1,1805,1800,1.0027777777777778,1806,,1806.0,0.05537098560354374,26.55546498298645
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,17,1,49473,34958,1.4152125407632015,,36593,36593.0,-35.19798868636078,9.284151792526245
fig3_den520d_random,den520d,random,dbs_hungarian,600,22,1,1802,1800,1.001111111111111,1808,,1808.0,0.33185840707964603,26.74490189552307
fig3_den520d_random,den520d,random,dbs_hungarian,600,9,0,,,nan,,,nan,nan,30.361528873443604
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,2,1,42164,28505,1.4791790913874758,42689,,42689.0,1.2298250134695121,15.297474145889282
fig3_den520d_random,den520d,random,dbs_hungarian,600,13,1,1802,1800,1.001111111111111,1808,,1808.0,0.33185840707964603,29.676939249038696
fig3_den520d_random,den520d,random,dbs_hungarian,600,27,1,1802,1800,1.001111111111111,1803,,1803.0,0.05546311702717693,26.073680877685547
fig3_den520d_random,den520d,random,dbs_hungarian,600,15,1,1800,1800,1.0,1802,,1802.0,0.11098779134295228,29.341063976287842
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,19,1,46922,33603,1.3963634199327442,,34549,34549.0,-35.8129034125445,9.269158840179443
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,20,1,50064,30846,1.6230305388056798,,32675,32675.0,-53.21805661820964,9.39335560798645
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,18,1,43250,23678,1.8265900836219275,,26227,26227.0,-64.90639417394289,9.46998643875122
fig3_den520d_random,den520d,random,dbs_hungarian,600,29,1,1801,1800,1.0005555555555556,1801,,1801.0,0.0,25.3139545917511
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,3,1,37463,29080,1.288273727647868,37696,,37696.0,0.6181027164685908,15.721177577972412
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,21,1,47120,31630,1.489724944672779,,35439,35439.0,-32.96086232681509,9.30748701095581
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,6,1,45518,29515,1.5421988819244452,45518,,45518.0,0.0,15.589236974716187
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,5,1,55512,35353,1.5702203490509998,55553,,55553.0,0.07380339495616799,16.049461841583252
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,22,1,61304,39098,1.567957440278275,,43214,43214.0,-41.8614337946036,9.727758407592773
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,23,1,43180,26622,1.6219667943805876,,29147,29147.0,-48.14560675198133,9.437057733535767
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,7,1,28146,21545,1.3063819911812486,28146,,28146.0,0.0,15.90833306312561
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,8,1,51845,38132,1.3596192174551558,51845,,51845.0,0.0,15.785753726959229
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,24,1,31851,24324,1.3094474592994574,,25534,25534.0,-24.739562935693584,9.279889822006226
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,10,1,45604,30425,1.498898931799507,45604,,45604.0,0.0,15.36368179321289
fig3_den520d_random,den520d,random,dbs_hungarian,600,30,1,1800,1800,1.0,1800,,1800.0,0.0,27.113965034484863
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,9,1,38382,27623,1.3894942620280202,38382,,38382.0,0.0,15.985785722732544
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,25,1,28760,21098,1.3631623850601953,,21717,21717.0,-32.43081456923148,9.253380298614502
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,12,1,30033,22051,1.3619790485692258,30033,,30033.0,0.0,15.187220096588135
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,27,1,51098,34065,1.5000146778218113,,36429,36429.0,-40.26736940349721,9.347639083862305
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,17,1,49203,34958,1.407488986784141,49203,,49203.0,0.0,14.460966110229492
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,14,1,46078,32520,1.4169126691266913,46078,,46078.0,0.0,15.260525941848755
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,28,1,48284,32381,1.4911213365862697,,33919,33919.0,-42.35089477873758,9.290840864181519
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,29,1,61359,42125,1.456593471810089,,43749,43749.0,-40.25234862511143,9.263540029525757
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,4,0,,32018,nan,,,nan,nan,18.153427839279175
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,13,1,27938,20178,1.384577262364952,28363,,28363.0,1.4984310545428905,15.912385702133179
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,26,0,0,,nan,,0,0.0,nan,10.199182987213135
fig3_den520d_random,den520d,random,dbs_hungarian,600,25,0,,,nan,,,nan,nan,30.358103275299072
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,200,30,1,53619,36320,1.476294052863436,,39920,39920.0,-34.31613226452906,9.394608736038208
fig3_den520d_random,den520d,random,dbs_hungarian,600,26,0,,,nan,,,nan,nan,30.33675241470337
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,1,1,85588,49651,1.7237920686391008,,60413,60413.0,-41.67149454587589,9.416091680526733
fig3_den520d_random,den520d,random,dbs_hungarian,600,28,0,,,nan,,,nan,nan,30.419941902160645
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,1,1,36298,23938,1.5163338624780685,36338,,36338.0,0.11007760471132148,20.7018141746521
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,2,1,107510,55061,1.952561704291604,,68582,68582.0,-56.761249307398444,9.500306367874146
fig3_den520d_random,den520d,random,dbs_hungarian,800,2,1,2424,2400,1.01,2424,,2424.0,0.0,29.409390449523926
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,3,1,86865,56977,1.5245625427804201,,66396,66396.0,-30.82866437737213,9.378045082092285
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,19,1,49229,33603,1.4650180043448502,49229,,49229.0,0.0,14.959240198135376
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,4,1,97412,62452,1.559789918657529,,69279,69279.0,-40.608265130847734,9.425089597702026
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,5,1,133155,70365,1.8923470475378383,,82489,82489.0,-61.421522869715965,9.40293550491333
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,16,1,52281,35952,1.4541889185580774,52281,,52281.0,0.0,17.546135425567627
fig3_den520d_random,den520d,random,dbs_hungarian,800,9,1,2401,2400,1.0004166666666667,2409,,2409.0,0.33208800332088,28.30677056312561
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,6,1,118990,59576,1.9972807842084062,,72823,72823.0,-63.39617977836672,9.326895475387573
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,20,1,49001,30846,1.5885690202943656,49255,,49255.0,0.5156836869353365,15.451308488845825
fig3_den520d_random,den520d,random,dbs_hungarian,800,3,0,,,nan,,,nan,nan,30.12405228614807
fig3_den520d_random,den520d,random,dbs_hungarian,800,1,0,,,nan,,,nan,nan,30.557173252105713
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,7,1,66499,43021,1.5457334789986286,,45694,45694.0,-45.53114194423775,9.38238263130188
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,8,1,113569,70622,1.6081249469003993,,80342,80342.0,-41.35694904284185,9.342742443084717
fig3_den520d_random,den520d,random,dbs_hungarian,800,4,0,,,nan,,,nan,nan,30.523467540740967
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,11,1,45121,30512,1.4787952281069743,45121,,45121.0,0.0,19.469879865646362
fig3_den520d_random,den520d,random,dbs_hungarian,800,5,0,,,nan,,,nan,nan,30.465448141098022
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,22,1,59770,39098,1.5287226968131362,59770,,59770.0,0.0,15.587153673171997
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,9,1,90748,55672,1.630047420606409,,67810,67810.0,-33.82686919333432,9.633187770843506
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,11,1,99917,60860,1.6417515609595794,,65922,65922.0,-51.568520372561515,9.32618498802185
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,15,1,43905,28835,1.5226287497832496,43905,,43905.0,0.0,19.308569192886353
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,12,1,70719,44319,1.5956813104988832,,47990,47990.0,-47.36195040633465,9.390140056610107
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,21,1,47145,31630,1.4905153335441037,47145,,47145.0,0.0,16.043133974075317
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,10,1,98739,60995,1.6188048200672187,,69709,69709.0,-41.64455091881967,9.84285831451416
fig3_den520d_random,den520d,random,dbs_hungarian,800,7,0,,,nan,,,nan,nan,30.62591242790222
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,13,1,61179,40434,1.5130583172577534,,43984,43984.0,-39.0937613677701,9.361513376235962
fig3_den520d_random,den520d,random,dbs_hungarian,800,6,0,,,nan,,,nan,nan,30.620150804519653
fig3_den520d_random,den520d,random,dbs_hungarian,800,8,0,,,nan,,,nan,nan,30.55107307434082
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,24,1,32812,24324,1.3489557638546292,32973,,32973.0,0.488278288296485,15.687625408172607
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,23,1,43142,26622,1.620539403500864,43142,,43142.0,0.0,16.406564474105835
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,15,1,98507,57385,1.716598414219744,,68118,68118.0,-44.61229043718254,9.413124799728394
fig3_den520d_random,den520d,random,dbs_hungarian,800,10,0,,,nan,,,nan,nan,30.452954292297363
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,14,1,109247,65399,1.6704689674154038,,82321,82321.0,-32.70854338504149,9.353566884994507
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,29,1,59166,42125,1.4045341246290801,59166,,59166.0,0.0,15.25141429901123
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,16,1,120051,71353,1.682494078735302,,83831,83831.0,-43.2059739237275,9.572559118270874
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,26,1,50586,36178,1.398253081983526,50586,,50586.0,0.0,15.922006845474243
fig3_den520d_random,den520d,random,dbs_hungarian,800,14,0,,,nan,,,nan,nan,30.26519250869751
fig3_den520d_random,den520d,random,dbs_hungarian,800,12,0,,,nan,,,nan,nan,30.34373664855957
fig3_den520d_random,den520d,random,dbs_hungarian,800,11,0,,,nan,,,nan,nan,30.676450490951538
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,27,1,51719,34065,1.5182445325113754,52326,,52326.0,1.1600351641631312,16.209778547286987
fig3_den520d_hotspot,den520d,hotspot,lacam_focal_h,400,17,1,119980,67327,1.782048806570915,,80017,80017.0,-49.943137083369784,9.278807878494263
fig3_den520d_random,den520d,random,dbs_hungarian,800,13,0,,,nan,,,nan,nan,30.666529655456543
fig3_den520d_hotspot,den520d,hotspot,dbs_hungarian,200,30,1,54016,36320,1.4872246696035243,54016,,54016.0,0.0,15.295245170593262
